owner,sensor,date,latitude,longitude,vertical_datum,sea_water_temperature,qcFlag 
TABS,ioos:station:wmo:42043:1,2017-07-05T11:00:00Z,28.9818,-94.9186,-2.0,29.16,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T11:30:00Z,28.9818,-94.9186,-2.0,29.13,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T12:00:00Z,28.9818,-94.9186,-2.0,29.12,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T12:30:00Z,28.9818,-94.9186,-2.0,29.1,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T13:00:00Z,28.9818,-94.9186,-2.0,29.06,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T13:30:00Z,28.9818,-94.9186,-2.0,29.04,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T14:00:00Z,28.9818,-94.9186,-2.0,29.0,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T14:30:00Z,28.9818,-94.9186,-2.0,28.95,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T15:00:00Z,28.9818,-94.9186,-2.0,28.97,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T15:30:00Z,28.9818,-94.9186,-2.0,29.01,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T16:00:00Z,28.9818,-94.9186,-2.0,29.06,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T16:30:00Z,28.9818,-94.9186,-2.0,29.1,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T17:00:00Z,28.9818,-94.9186,-2.0,29.15,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T17:30:00Z,28.9818,-94.9186,-2.0,29.23,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T18:00:00Z,28.9818,-94.9186,-2.0,29.25,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T18:30:00Z,28.9818,-94.9186,-2.0,29.22,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T19:00:00Z,28.9818,-94.9186,-2.0,29.25,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T19:30:00Z,28.9818,-94.9186,-2.0,29.26,11111222 
TABS,ioos:station:wmo:42043:1,2017-07-05T20:00:00Z,28.9818,-94.9186,-2.0,29.27,11111222 
