owner,sensor,date,latitude,longitude,vertical_datum,wind_speed,wind_to_direction,wind_speed_of_gust,qcFlag 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T06:42:00Z,29.6817,-94.985,0,3,19,4.1,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T07:42:00Z,29.6817,-94.985,0,2.2,5,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T08:42:00Z,29.6817,-94.985,0,2.6,11,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T09:42:00Z,29.6817,-94.985,0,2.2,356,3.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T10:42:00Z,29.6817,-94.985,0,2.9,12,4.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T11:42:00Z,29.6817,-94.985,0,3.5,13,4.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T12:42:00Z,29.6817,-94.985,0,3.6,10,5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T13:36:00Z,29.6817,-94.985,0,4.9,21,6.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T14:42:00Z,29.6817,-94.985,0,4.6,42,6.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T15:42:00Z,29.6817,-94.985,0,5.7,33,7.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T16:42:00Z,29.6817,-94.985,0,4.7,41,5.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T17:42:00Z,29.6817,-94.985,0,3.6,9,5.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T18:42:00Z,29.6817,-94.985,0,7.1,16,8.7,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T19:42:00Z,29.6817,-94.985,0,5.4,34,7.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T20:42:00Z,29.6817,-94.985,0,5.6,24,8.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T21:42:00Z,29.6817,-94.985,0,5.1,8,7.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T22:42:00Z,29.6817,-94.985,0,2.8,14,5.9,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-07T23:42:00Z,29.6817,-94.985,0,5.2,15,7.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T00:42:00Z,29.6817,-94.985,0,2.9,37,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T01:42:00Z,29.6817,-94.985,0,2.2,37,3.4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T02:42:00Z,29.6817,-94.985,0,3.5,40,4.3,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T03:42:00Z,29.6817,-94.985,0,4.6,47,5.6,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T04:42:00Z,29.6817,-94.985,0,4.3,47,4.8,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T05:42:00Z,29.6817,-94.985,0,4.8,59,5.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T06:42:00Z,29.6817,-94.985,0,3.9,52,4.5,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T07:42:00Z,29.6817,-94.985,0,3.2,64,4,'1111122
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613:1,2017-06-08T08:42:00Z,29.6817,-94.985,0,4.2,66,5.5,'1111122
