network,platform,latitude,longitude,date,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T17:39:00Z,1021.22,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T17:39:00Z,1026.23,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-16T18:00:00Z,1020.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-16T18:00:00Z,1019.0,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-16T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T18:00:00Z,1019.16,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T18:00:00Z,1019.09,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T18:09:00Z,1016.11,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T18:09:00Z,1021.09,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T18:09:00Z,1025.98,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T18:30:00Z,1018.74,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T18:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T18:30:00Z,1018.77,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T18:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T18:39:00Z,1015.66,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T18:39:00Z,1020.64,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T18:39:00Z,1025.79,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-16T19:00:00Z,1019.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-16T19:00:00Z,1019.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-16T19:00:00Z,1018.2,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-16T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T19:00:00Z,1018.41,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T19:00:00Z,1018.45,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T19:09:00Z,1015.22,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T19:09:00Z,1020.14,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T19:09:00Z,1025.41,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T19:30:00Z,1018.31,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T19:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T19:30:00Z,1018.05,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T19:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T19:39:00Z,1014.84,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T19:39:00Z,1019.82,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T19:39:00Z,1024.96,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-16T20:00:00Z,1019.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-16T20:00:00Z,1019.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-16T20:00:00Z,1017.4,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-16T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T20:00:00Z,1017.73,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T20:00:00Z,1017.76,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T20:09:00Z,1014.39,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T20:09:00Z,1019.31,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T20:09:00Z,1024.58,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T20:30:00Z,1017.11,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T20:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T20:30:00Z,1017.15,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T20:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T20:39:00Z,1013.88,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T20:39:00Z,1019.12,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T20:39:00Z,1024.07,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-16T21:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-16T21:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-16T21:00:00Z,1016.6,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-16T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T21:00:00Z,1017.21,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T21:00:00Z,1016.82,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T21:09:00Z,1013.69,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T21:09:00Z,1018.68,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T21:09:00Z,1023.82,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T21:30:00Z,1016.81,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T21:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T21:30:00Z,1016.81,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T21:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T21:39:00Z,1013.44,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T21:39:00Z,1018.49,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T21:39:00Z,1023.56,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-16T22:00:00Z,1018.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-16T22:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-16T22:00:00Z,1016.3,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-16T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T22:00:00Z,1016.92,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T22:00:00Z,1016.78,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T22:09:00Z,1013.25,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T22:09:00Z,1018.42,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T22:09:00Z,1023.69,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T22:30:00Z,1017.03,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T22:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T22:30:00Z,1016.79,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T22:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T22:39:00Z,1013.38,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T22:39:00Z,1018.42,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T22:39:00Z,1023.82,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-16T23:00:00Z,1018.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-16T23:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-16T23:00:00Z,1015.9,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-16T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T23:00:00Z,1016.88,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T23:00:00Z,1016.57,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T23:09:00Z,1013.31,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T23:09:00Z,1018.23,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T23:09:00Z,1023.69,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-16T23:30:00Z,1017.07,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T23:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-16T23:30:00Z,1016.6,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T23:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-16T23:39:00Z,1013.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-16T23:39:00Z,1018.42,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-16T23:39:00Z,1023.56,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T00:00:00Z,1018.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T00:00:00Z,1018.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T00:00:00Z,1016.2,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T00:00:00Z,1016.85,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T00:00:00Z,1016.79,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T00:09:00Z,1013.44,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T00:09:00Z,1018.36,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T00:09:00Z,1023.95,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T00:30:00Z,1016.83,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T00:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T00:30:00Z,1017.14,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T00:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T00:39:00Z,1013.76,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T00:39:00Z,1018.68,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T00:39:00Z,1023.95,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T01:00:00Z,1018.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T01:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T01:00:00Z,1016.6,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T01:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T01:00:00Z,1016.83,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T01:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T01:00:00Z,1017.04,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T01:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T01:09:00Z,1013.88,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T01:09:00Z,1018.8,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T01:09:00Z,1024.14,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T01:30:00Z,1016.92,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T01:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T01:30:00Z,1017.36,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T01:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T01:39:00Z,1013.95,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T01:39:00Z,1018.99,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T01:39:00Z,1024.33,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T02:00:00Z,1018.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T02:00:00Z,1019.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T02:00:00Z,1017.0,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T02:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T02:00:00Z,1017.09,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T02:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T02:00:00Z,1017.34,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T02:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T02:09:00Z,1013.76,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T02:09:00Z,1019.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T02:09:00Z,1024.45,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T02:30:00Z,1017.28,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T02:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T02:30:00Z,1017.62,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T02:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T02:39:00Z,1013.76,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T02:39:00Z,1018.99,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T02:39:00Z,1024.52,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T03:00:00Z,1019.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T03:00:00Z,1019.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T03:00:00Z,1017.4,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T03:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T03:00:00Z,1017.33,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T03:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T03:00:00Z,1017.71,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T03:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T03:09:00Z,1014.07,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T03:09:00Z,1019.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T03:09:00Z,1024.77,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T03:30:00Z,1017.33,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T03:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T03:30:00Z,1017.75,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T03:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T03:39:00Z,1014.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T03:39:00Z,1019.25,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T03:39:00Z,1024.96,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T04:00:00Z,1019.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T04:00:00Z,1019.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T04:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T04:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T04:00:00Z,1017.22,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T04:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T04:00:00Z,1017.64,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T04:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T04:09:00Z,1014.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T04:09:00Z,1019.31,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T04:09:00Z,1024.83,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T04:30:00Z,1016.95,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T04:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T04:30:00Z,1017.24,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T04:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T04:39:00Z,1014.07,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T04:39:00Z,1019.25,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T04:39:00Z,1024.58,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T05:00:00Z,1018.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T05:00:00Z,1019.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T05:00:00Z,1017.0,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T05:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T05:00:00Z,1016.67,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T05:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T05:00:00Z,1017.03,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T05:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T05:09:00Z,1013.95,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T05:09:00Z,1019.12,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T05:09:00Z,1024.07,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T05:30:00Z,1016.38,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T05:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T05:30:00Z,1016.78,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T05:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T05:39:00Z,1014.14,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T05:39:00Z,1019.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T05:39:00Z,1023.69,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T06:00:00Z,1018.0,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T06:00:00Z,1018.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T06:00:00Z,1016.2,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T06:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T06:00:00Z,1016.45,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T06:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T06:00:00Z,1016.54,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T06:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T06:09:00Z,1013.82,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T06:09:00Z,1018.8,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T06:09:00Z,1023.44,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T06:30:00Z,1016.28,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T06:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T06:30:00Z,1016.04,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T06:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T06:39:00Z,1013.57,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T06:39:00Z,1018.61,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T06:39:00Z,1023.06,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T07:00:00Z,1017.3,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T07:00:00Z,1017.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T07:00:00Z,1015.5,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T07:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T07:00:00Z,1016.11,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T07:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T07:00:00Z,1015.69,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T07:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T07:09:00Z,1013.25,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T07:09:00Z,1018.23,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T07:09:00Z,1022.68,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T07:30:00Z,1015.88,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T07:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T07:30:00Z,1015.59,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T07:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-17T07:39:00Z,1013.12,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T07:39:00Z,1017.92,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T07:39:00Z,1022.61,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-17T08:00:00Z,1016.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-17T08:00:00Z,1017.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-17T08:00:00Z,1015.1,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-17T08:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-17T08:00:00Z,1015.73,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-17T08:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-17T08:00:00Z,1015.47,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-17T08:00:00Z,9999.0,11144222 
